Column,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37,Column 38,Column 39,Column 40,Column 41,Column 42,Column 43,Column 44,Column 45,Column 46,Column 47,Column 48,Column 49,Column 50,Column 51,Column 52,Column 53,Column 54,Column 55,Column 56,Column 57,Column 58,Column 59,Column 60,Column 61,Column 62,Column 63,Column 64,Column 65,Column 66,Column 67,Column 68,Column 69,Column 70,Column 71,Column 72,Column 73,Column 74,Column 75,Column 76,Column 77,Column 78,Column 79
141.0,SE,RJ,3302254.0,ITATIAIA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher (CRM) - Itatiaia ,Secretaria Municipal de Políticas Públicas para as Mulheres,(24)3352-1339 ,ceamitatiaia@gmail.com,"Rua José Antônio Pereira, nº 303",Vila Odete,27580-000 ,Viviane Diniz Costa da Silva ,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 12h e das 13h30min às 17h",ALTERADO - DADOS,JUNHO,NILVA,ALTERADO - DADOS,MAIO,2014-06-03T00:00:00Z,2010.0,2010.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,SIM,A prefeitura disponibiliza um guarda municipal para fazer a segurança do local.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,1.0,SIM,2.0,SIM,6.0,SIM,1.0,SIM,1.0,SIM,"Um data show, uma TV, um dvd, um microsistem e dois gravadores de áudio.",SIM,SIM,SIM,SIM,SIM,SIM,"O serviço funciona no mesmo local da Secretaria Municipal de Políticas Públicas para as Mulheres. Trata-se de um terreno com duas casas, em uma casa funciona a Secretaria e na outra casa funciona o Centro de Referência.",SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Viviane Diniz Costa da Silva - Coordenadora,Maria Mônica ,2014-06-09T00:00:00Z,
142.0,SE,RJ,3302403.0,MACAÉ,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher (CRM) Pérola Benjamin Bichara - Macaé ,Subsecretaria Municipal de Políticas para as Mulheres,"(22)2796-1045   
0800 282 2108    
Fax: (22)2791-6620 ",centrodereferenciadamulher@macae.rj.gov.br  ,"Rua São João, nº 33",Centro,27913-140,Ilanna da Silva Pacheco Borges Santos,(22) 98115-6687,"de segunda a sexta-feira, das 8h às 17h. ",ALTERADO - DADOS,JUNHO,NILVA,ALTERADO - DADOS,JUNHO,2014-06-05T00:00:00Z,NÃO INFORMADO,2011.0,SIM,1.0,SIM,2.0,SIM,1.0,NÃO,0.0,NÃO,0.0,SIM,"• 02 Recepcionistas e 02 Assistentes de Administração e Logística.
Observação: 01 Auxiliar de serviços gerais e 01 Motorista atendem à Subsecretaria Municipal de Políticas para as Mulheres e ao Centro de Referência da Mulher
",SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,"• Em alguns casos excepcionais o setor jurídico convida o agressor (homem ou mulher) para mediação de conflitos, desde que com a anuência da mulher.",SIM,3.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,"A Subsecretaria Municipal de Políticas para as Mulheres tem 02 carros, sendo que 01 fica a disposição do Centro de Referência da Mulher.",SIM,SIM,SIM,SIM,SIM,SIM,• O Centro de Referência da Mulher está no mesmo prédio da Subsecretaria Municipal de Políticas para as Mulheres.,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,"Em alguns casos excepcionais o setor jurídico convida o agressor (homem ou mulher) para mediação de conflitos, desde que com a anuência da mulher. Já há previsão de implantação do atendimento especializado em parceria com o CREAS.",LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Ilanna da Silva Pacheco Borges Santos
Coordenadora do Centro de Referência da Mulher de Macaé
",Grazielle Reis,2014-06-09T00:00:00Z,
143.0,SE,RJ,3302700.0,MARICÁ,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher (CEAM) Natália Coutinho Fernandes - Maricá ,Subsecretaria de Políticas para as Mulheres.,(21)3731-5636  ,mulher@marica.rj.gov.br ,Rua Uirapurus nº 50 ,Flamengo ,24900-000 ,Elaine Moraes de Souza Costa ,(21)98719-2486,"de segunda a sexta-feira, das 9h às 17h.",CONFERIDO,JUNHO,LÍGIA SILVA,CONFERIDO,MAIO,2014-05-30T00:00:00Z,2011-03-30T00:00:00Z,2011.0,SIM,2.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,SIM,Tem 01 guarda municipal cedido pela Prefeitura.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO ,SEM ESPECIFICAÇÃO,SIM,1.0,SIM,1.0,SIM,3.0,SIM,1.0,SIM,1.0,NÃO ,SEM ESPECIFICAÇÃO ,SIM,NÃO,SIM,NÃO,SIM,NÃO ,SEM ESPECIFICAÇÃO,SIM,NÃO INFORMADO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO  ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Elaine Moraes de Souza Costa - Coordenadora  ,Maria Mônica ,2014-06-16T00:00:00Z,
144.0,SE,RJ,3302858.0,MESQUITA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência de Atendimento à Mulher em Situação de Violência (CAMM) - Mesquita,Coordenadoria da Mulher e a Secretaria da Mobilização Social e Integração Governamental,(21)3763-6093 ,camm@mesquita.rj.gov.br ,"Rua Egídio, nº 1459",Vila Emil,26553-000,Fátima Germano de Oliveira Malaquias  ,(21)99127-2743      ,"de segunda a sexta-feira, das 9h às 17h. ",CONFERIDO,JUNHO,NILVA,ALTERADO - DADOS,MAIO,2014-06-03T00:00:00Z,2006-05-08T00:00:00Z,2006.0,SIM,2.0,SIM,3.0,SIM,1.0,SIM,2.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,Especificar Menores do sexo feminino e Menores do sexo masculino recebem um primeiro atendimento para orientação e são encaminhados ao conselho tutelar.,SIM,2.0,SIM,1.0,SIM,3.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,SIM,"Compartilham o espaço com a Coordenadoria da Mulher.
",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,O Ceam sempre que necessário encaminha mulheres para os serviços de abrigamento.,SIM,SEM ESPECIFICAÇÃO,NÃO,"Encaminham os agressores para a  Delegacia de Polícia , e para o CREAS",LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Fátima Germano de Oliveira Malaquias  
Coordenadora
",Grazielle Reis,2014-06-09T00:00:00Z,
145.0,SE,RJ,3303203.0,NILÓPOLIS,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Casa da Mulher Nilopolitana - Nilópolis,Secretaria Municipal de Cidadania e Direitos Humanos,"(21)2691-6887 
(21)98213-0829",casamulhernilopolis@gmail.com ,"Rua Antonio João Mendonça, nº 65",Centro,26510-608,Luciana Moreira Vieira Rodrigues,(21)9482-4725,"de segunda a sexta-feira, das 9h às 17h",ALTERADO - DADOS,JUNHO,LÍGIA SILVA,ALTERADO - DADOS,JUNHO,2014-06-05T00:00:00Z,2006-12-07T00:00:00Z,2006.0,SIM,2.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,"Os demais casos são atendidos pelo conselho tutelar ou serviço de atendimento ao idoso.
Não existe atendimento para agressores.",SIM,2.0,SIM,1.0,SIM,2.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Luciana Moreira Vieira Rodrigues - Coordenadora,Patricia Dias,2014-06-09T00:00:00Z,
146.0,SE,RJ,3303302.0,NITERÓI,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher (CEAM) - Niterói  ,Secretaria Executiva do Prefeito,(21)2719-3047 FAX: (21)2620-6638,codimniteroi@gmail.com,"Rua Cônsul Francisco Cruz, nº 49- Referência: Próximo ao Supermercado Guanabara",Centro,24020-270,Marcilene Fernandes de Souto,NÃO INFORMADO,"De segunda a sexta-feira, das 9h ás 17h. ",CONFERIDO,JUNHO,NILVA,CONFERIDO,JUNHO,2014-06-03T00:00:00Z,2003-11-01T00:00:00Z,2003.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,2.0,SIM,1.0,SIM,5.0,SIM,2.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,SIM,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,Funciona em parceria com o juizado,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Adriana Farias Lins - Psicóloga,Patricia Dias,2014-06-09T00:00:00Z,
147.0,SE,RJ,3303500.0,NOVA IGUAÇU,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher (CEAM) Baixada - Nova Iguaçu,à Secretaria Estadual de Assistência Social e Direitos Humanos.,(21)3773-3287         (21)2698-6008  ,ciambaixada@yahoo.com.br ,"Rua Bernardino de Mello, s/nº ",Da Luz ,26262-070 ,Elisete Lopes da Silva ,(21)78078585,"Atendimento de segunda a sexta-feira,  das 9h às 17h, por ordem de chegada. ",ALTERADO - DADOS,JUNHO,NILVA,CONFERIDO,JUNHO,2014-06-05T00:00:00Z,2008-04-11T00:00:00Z,2008.0,SIM,2.0,SIM,2.0,SIM,1.0,NÃO,0.0,SIM,3.0,SIM,Quatro profissionais de serviços Gerais ,SIM,SIM,SIM,NÃO,NÃO,NÃO,SIM  ,Menores do sexo feminino sempre é informado ao Conselho Tutelar.,SIM,2.0,SIM,2.0,SIM,8.0,SIM,1.0,SIM,1.0,NÃO ,SEM ESPECIFICAÇÃO,NÃO,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO INFORMADO,SIM,NÃO,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO ,Elizete Lopes da Silva  Coordenadora       ,Maria Mônica ,2014-06-09T00:00:00Z,
148.0,SE,RJ,3303500.0,NOVA IGUAÇU,Centro Especializado de Atendimento à Mulher,NIAM/NUAM Núcleos integrados de atendimento à mulher,Núcleo de Referência de Atendimento à Mulher em Situação de Violência - Nova Iguaçu,Secretaria de Assistência Social.,"       (21)2698-2562 
fax: (21)2698-2562",coordenadoria2013mulher@gmail.com,Rua Terezinha Pinto nº 297 - 2º Andar - Referência: no mesmo prédio do CRAS,Centro,26215-210,Patrícia Xavier da Silva ,(21)98325-8679,"de segunda a sexta-feira, das 9h às 17h. ",ALTERADO - TIPO,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-06-04T00:00:00Z,NÃO INFORMADO,2005.0,SIM,3.0,SIM,2.0,SIM,1.0,NÃO,0.0,SIM,1.0,SIM,• Há também 2 auxiliares administrativas e 1 motorista.,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,"• Não há atendimento para homens.
• Menores do sexo masculino ou feminino são encaminhados ao conselho tutelar, CREAS.",SIM,1.0,SIM,2.0,SIM,4.0,SIM,2.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,SIM,SIM,"• No mesmo prédio funcionam o Núcleo, a Coordenadoria da Mulher, CRAS e Secretaria de Igualdade Racial e Sexual. ",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,Não realizam atendimento a homens.,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Fabiana Laurentino Policarpo
Administrativo
",Grazielle Reis,2014-06-09T00:00:00Z,
149.0,SE,RJ,3303401.0,NOVA FRIBURGO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência Especializado da Mulher (CREM) - Nova Friburgo,Secretaria de Assistência Social e Trabalho ,(22)2525-9226 - Fax: (22)2525-9226,crem@pmnf.rj.gov.br,"Avenida Alberto Brauner, nº 223 - Referencia dentro da antiga Rodoviária ",Centro,28613-001 ,Rosangela Caterina Cassano,NÃO INFORMADO,"De segunda a sexta-feira, das 9h às 17h",CONFERIDO,JUNHO,NILVA,CONFERIDO,JUNHO,2014-06-03T00:00:00Z,2006-08-11T00:00:00Z,2006.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,Os agressores que procuram o serviço  são orientados a procurar a Defensoria,SIM,4.0,SIM,1.0,SIM,4.0,SIM,3.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,NÃO,Contam com o Serviço de Abrigamento somente na Grande Rio e há dificuldade estrutural para encaminhar as mulheres para o serviço por falta de pessoal. (FALTA DE CONCURSO PÚBLICO).,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Rosangela Caterina Cassano - Coordenadora,Patricia Dias,2014-06-09T00:00:00Z,
150.0,SE,RJ,3303609.0,PARACAMBI,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher em Situação de Violência (CRAMP/SV) Clarice Lavras da Silva - Paracambi ,à Coordenadoria das Mulheres e ao Gabinete da Prefeitura,(21)3693-4685,crampsvpbi@hotmail.com ,"Rua São Paulo, s/nº - Referência : Atrás do Campo de Futebol/Antigo Posto de Saúde",Guarajuba,26600-000,Sebastiana Cruz Ramalho,(21)98555-7318,"de segunda a sexta-feira, das 8h às 17h. ",CONFERIDO,JUNHO,NILVA,CONFERIDO,JUNHO,2014-06-03T00:00:00Z,2009-05-22T00:00:00Z,2009.0,SIM,1.0,NÃO,0.0,SIM,3.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,1.0,SIM,1.0,SIM,2.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,SIM,NÃO,SIM,SIM,"
O CEAM necessita de reformas em toda sua estrutura.    

",SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Angélica Silva Celestino - Psicológa ,Patricia Dias,2014-06-16T00:00:00Z,
151.0,SE,RJ,3303906.0,PETRÓPOLIS,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência de Atendimento à Mulher (CRAM) Tia Alice - Petrópolis,Gabinete do Prefeito,"(24)2243-6152   
(24)2244-8995   
(24)2243-6212           ",crampetropolis@gmail.com,"Rua Santos Dumont, nº 100 - Referência: Prédio de fundos do Centro de Saúde",Centro,25625-090,Rose Marye Serafim,(24)98819-6914 ,"de segunda a sexta-feira, das 8h às 17h. ",ALTERADO - DADOS,JUNHO,NILVA,ALTERADO - DADOS,JUNHO,2014-05-02T00:00:00Z,2007-05-09T00:00:00Z,2007.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,Menores do sexo feminino e masculino são encaminhados ao conselho tutelar.,SIM,6.0,SIM,1.0,SIM,3.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,SIM,"O Centro de Referencia fica no mesmo terreno do Centro de Saúde, mas em casas separadas",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,O Ceam sempre que necessário encaminha mulheres ao serviço de abrigamento.,SIM,SEM ESPECIFICAÇÃO,NÃO,"Para o agressor, existe esse serviço no Juizado Adjunto de Violência Doméstica da cidade.",LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Sueli das Graças Ferreira 
Assistente Administrativo
",Grazielle Reis,2014-06-09T00:00:00Z,
152.0,SE,RJ,3304201.0,RESENDE,NIAM/NUAM Núcleos integrados de atendimento à mulher,NIAM/NUAM Núcleos integrados de atendimento à mulher,Núcleo Integrado de Atendimento à Mulher (NIAM) - Resende,Secretaria Municipal de Assistência Social e Direitos Humanos,(24)3360-9824,niamresende@yahoo.com.br ,"Rua Macedo de Miranda, nº 81- Referência: Em frente à entrada de vistoria do DETRAN ",Jardim Jalisco,27510-030 ,Raquel Rocha                              ,(24)99814-3628,"de segunda a sexta-feira, das 8h às 17h. ",ALTERADO - DADOS,JUNHO,LÍGIA SILVA,CONFERIDO,JUNHO,2014-06-04T00:00:00Z,1998-11-25T00:00:00Z,1998.0,SIM,3.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,• Menor de idade de ambos os sexos são encaminhados para Conselho Tutelar e CREAS,SIM,1.0,SIM,2.0,SIM,3.0,SIM,2.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,O Núcleo encaminha as usuárias sempre que necessário para serviços de abrigamento.,SIM,SEM ESPECIFICAÇÃO,SIM,Agressores recebem atendimento no CREAS.,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Raquel Rocha                              
Coordenadora 
",Grazielle Reis,2014-06-16T00:00:00Z,
153.0,SE,RJ,3304524.0,RIO DAS OSTRAS,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento a Mulher (CEAM) Casa da Mulher - Rio das Ostras ,Secretaria Municipal de Bem-Estar Social ,(22)2771-3560 - (22)2771-3125 - Fax: (22)2771-3125,casadamulherriodasostras@yahoo.com.br ,"Rua Jandira Moraes Pimentel, nº 44",Centro,28890-000,Andréia Morata Mountouro,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 17h",CONFERIDO,JUNHO,LÍGIA SILVA,CONFERIDO,JUNHO,2014-06-02T00:00:00Z,2007-11-30T00:00:00Z,2007.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,SIM,1.0,SIM,A segurança é feita pela guarda municipal.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,2.0,NÃO,0.0,SIM,1.0,SIM,2.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Andréia Morata Mountouro - Coordenadora,Patricia Dias,2014-06-16T00:00:00Z,
154.0,SE,RJ,3304557.0,RIO DE JANEIRO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher (CEAM) Chiquinha Gonzaga - Rio de Janeiro ,à Secretaria Especial de Politicas para as Mulheres (SPM) Rio de Janeiro ,(21)2517-2726 / Fax: (21)2517-2726,ceam.spmrio@gmail.com ,"Rua Benedito Hipólito, nº 125, Praça Onze  ",Centro ,20211-130 ,Bianca Cappelle,(21)98555-2151,"Atendimento: de segunda a sexta-feira, das 9h às 17h. ",CONFERIDO,JUNHO,LÍGIA SILVA,CONFERIDO,JUNHO,2014-06-03T00:00:00Z,2013-01-01T00:00:00Z,2013.0,SIM,1.0,SIM,3.0,SIM,1.0,NÃO,0.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,3.0,SIM,1.0,SIM,8.0,SIM,2.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,SIM, O CEAM funciona no mesmo endereço do Centro de Arte que está vinculado a Secretaria Municipal de Cultura. O CEAM e o Centro de Arte funcionam em espaços separados.  ,SIM,2001.0,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Mara Lima do Passo  - Assistente Social ,Patricia Dias,2014-06-16T00:00:00Z,
155.0,SE,RJ,3304557.0,RIO DE JANEIRO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência de Mulheres da Maré (CRMM-CR) Carminha Rosa - Rio de Janeiro  ,Núcleo de Estudos de Políticas Públicas e Direitos Humanos da Universidade Federal do Rio de Janeiro,"(21)3104-9896    
(21)3938-5157      ",erika.crmm@gmail.com ,"Rua 17, s/nº, Vila do João - Referência: Anexo do Posto de Saúde ",Maré,20972-452,Erika Fernanda Marins de Carvalho ,NÃO INFORMADO,"Segundas, terças e quintas-feiras, das 9h às 16h30, quartas e sextas-feiras, das 8h30 às 12h.",ALTERADO - DADOS,JUNHO,LÍGIA SILVA,ALTERADO - DADOS,JUNHO,2014-06-04T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,6.0,SIM,4.0,SIM,5.0,SIM,1.0,NÃO,0.0,SIM,"• Segurança: Os vigilantes do centro de saúde que funciona no mesmo lote, porém em prédios separados, auxiliam na segurança do Centro de Referência.",SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,• Menores de idade de ambos os sexos até 18 anos - São encaminhados para conselho tutelar e Creas..,SIM,2.0,SIM,2.0,SIM,4.0,SIM,1.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,"• Sim, porem muitas mulheres não querem fazer o boletim de ocorrência, o que dificulta quando necessário o abrigamento , pois é uma das regras da casa abrigo, que seja realizado o boletim de ocorrência. ",SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Luísa Wolff 
Estagiaria de Psicologia 
 ",Grazielle Reis,2014-06-16T00:00:00Z,
156.0,SE,RJ,3304557.0,RIO DE JANEIRO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Casa da Mulher de Manguinhos - Rio de Janeiro ,Subsecretaria de Políticas para as Mulheres,(21)2334-8913 (21)2334-8914 ,casadamulhermanguinhosrj@gmail.com ,"Avenida Dom Hélder Câmara, n° 1184",Benfica,20973-012,Jaciara França,NÃO INFORMADO,"de segunda a sexta-feira, das 9h às 18h",ALTERADO - DADOS,JUNHO,LÍGIA SILVA,ALTERADO - DADOS,JUNHO,2014-06-05T00:00:00Z,2010-12-01T00:00:00Z,2010.0,SIM,1.0,SIM,2.0,SIM,1.0,NÃO,0.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,2.0,NÃO,0.0,NÃO,0.0,SIM,2.0,SIM,1.0,SIM,Contam com 4 computadores sem acesso internet.,SIM,NÃO,NÃO,SIM,NÃO,SIM,"Por causa da demanda que cresceu muito, não há espaço suficiente para atender todas as mulheres, por isso a equipe não faz o atendimento na casa, precisam se deslocar para outros locais com os quais fizeram parceria.",SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Alessandra Marques - Assistente Social,Camilla Paolone,2014-06-16T00:00:00Z,
157.0,SE,RJ,3304557.0,RIO DE JANEIRO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Integrado de Atendimento à Mulher (CIAM) Márcia Lyra - Centro - Rio de Janeiro,Secretaria de Direitos Humanos,(21)2332-7199 (21)2332-7200 Fax: (21)2332-8248 ,ciam@cedim.rj.gov.br,"Rua Regente Feijó, nº 15 - Referência: Próximo à Praça Tiradentes",Centro,20060-060,Nair Cristina Fernandes,(21)99602-9211,"De segundas a Sexta, das 9h às 16h.",CONFERIDO,SETEMBRO,LÍGIA SILVA,CONFERIDO,SETEMBRO,2014-09-08T00:00:00Z,2001-03-08T00:00:00Z,2001.0,SIM,5.0,SIM,3.0,SIM,2.0,NÃO,0.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,11.0,NÃO,0.0,SIM,9.0,SIM,2.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO INFORMADO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Vanessa da Silva/Assistente administrativa em 8/9/2014

",Patricia Dias,2014-09-08T00:00:00Z,
