Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37,Column 38,Column 39,Column 40,Column 41,Column 42,Column 43,Column 44,Column 45,Column 46,Column 47,Column 48,Column 49,Column 50,Column 51,Column 52,Column 53,Column 54,Column 55,Column 56,Column 57,Column 58,Column 59,Column 60,Column 61,Column 62,Column 63,Column 64,Column 65,Column 66,Column 67,Column 68,Column 69,Column 70,Column 71,Column 72,Column 73,Column 74,Column 75,Column 76,Column 77,Column 78,Column 79,Column 80,Column 81,Column 82,Column 83,Column 84,Column 85,Column 86,Column 87,Column 88,Column 89,Column 90,Column 91,Column 92
257.0,SE,RJ,3304557.0,RIO DE JANEIRO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Jacarepaguá - Rio de Janeiro ,(21)2332-2578 /(21)2332-2574 Fax: (21)2332-2574,vivianecosta@pcivil.rj.gov.br,"Rua Henriqueta, nº 197",Tanque,22735-130,Viviane da Costa Ferreira Pinto,NÃO INFORMADO,24h,ALTERADO - DADOS,AGOSTO,2014-08-19T00:00:00Z,2000-12-21T00:00:00Z,2000.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Violência física e sexual contra crianças. ,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,SIM,"Espaço é pequeno insuficiente para atendimento. O local e compartilhado com a delegacia comum. 
Para as vítimas usarem o banheiro é  necessário ir a  para 43º policia civil que fica no mesmo prédio. A sala de espera tem somente espaço para cinco pessoas.",SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"

Antônio Carlos de Passos - Inspetor de Polícia
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
258.0,SE,RJ,3304557.0,RIO DE JANEIRO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia especializada de atendimento à mulher (DEAM) Campo Grande - Rio de Janeiro  ,(21)2332-7537/ (21)2333-6940 Fax:  (21)2332-7588,gabrielavon@pcivil.rj.gov.br ," Avenida Cesário de Melo, nº 4138 Referência: Próximo ao Cemitério de Campo Grande",Campo Grande ,24411-000,Gabriela Von Beauvais da Silva,NÃO INFORMADO,24h,CONFERIDO,AGOSTO,2014-08-26T00:00:00Z,2001-08-16T00:00:00Z,2001.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Investiga qualquer outro crime de violência contra mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Luciana Pereira Soares -Oficial de Cartório,PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
259.0,SE,RJ,3304557.0,RIO DE JANEIRO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Centro - Rio de Janeiro  ,(21)2332-9994 /(21)2332-9996   Fax:(21)2332-9996          ,csrosa@pcivil.rj.gov.br ,"Rua Visconde do Rio Branco, nº 12 Referência: Perto da Praça Tiradentes",Centro,20060-080,Célia Silva Rosa,NÃO INFORMADO,24h,ALTERADO - DADOS,AGOSTO,2014-08-21T00:00:00Z,Novembro,2000.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,SIM,NÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SIM,SIM,NÃO,NÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Célia Silva Rosa - Delegada Titular,PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
260.0,SE,RJ,3306305.0,VOLTA REDONDA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Volta Redonda  ,(24)3339-2279 / (24)3336-3226 Fax:(24)3338-9638        ,madacat@ig.com.br,"Avenida Lucas Evangelista, nº 667 3º Andar",Aterrado,27295-450,Maria Madalena Carmevele Alves Tomelin,(21)99635-0969,24h.,ALTERADO - DADOS,AGOSTO,2014-08-19T00:00:00Z,Dezembro ,2001.0,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer tipo de crime que a vítima seja mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO,NÃO,SIM,NÃO,SIM,A edificação é compartilhada com a Delegacia 93ª DP.,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"

Maria Madalena Carmevele Alves Tomelin - Delegada Titular
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
261.0,SE,RJ,3303401.0,NOVA FRIBURGO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Nova Friburgo ,(22)2533-1694                    Fax:(22)2533-1852 ,deamnovafriburgo@gmail.com ,"Avenida Presidente Costa e Silva, nº 1501",Centro,28630-000,Waleska dos Santos Garcez,NÃO INFORMADO,24h.,ALTERADO - DADOS,AGOSTO,2014-08-26T00:00:00Z,2011-09-13T00:00:00Z,2011.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Investiga qualquer outro crime de violência contra mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SIM,NÃO,SIM,"A edificação é compartilhada com a 51º DP de Nova Friburgo e também  é utiliza a sala de detenção do local, pois não tem na DEAM. O elevador não funciona desde quando foi instalado em 2011 e não houve nenhuma  manutenção ",SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,Realizam cursos a cada três meses.,SIM,A delegada criou uma ordem de serviço informando os procedimentos a serem tomados nos casos de violência doméstica e familiar,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Rose de Azevedo Fraga - Inspetora,PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
262.0,SE,RJ,3300456.0,BELFORD ROXO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Belford Roxo  ,(21)3771-1135 / (21)3771-1475,mariaaparecidamallete@pcivil.rj.gov,"Alameda Retiro da Imprensa, nº 800 ",Piam,26112-180,Maria Aparecida Salgado Mallete,(21)3771-1894,24h.,CONFERIDO,AGOSTO,2014-08-19T00:00:00Z,NÃO INFORMADO,2000.0,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,Atende qualquer tipo de violência contra a mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,NÃO,SIM,"A edificação é compartilhada com a 54ª Delegacia de Polícia de Belford Roxo, se for necessário detenção é encaminhado pra 54º DP.",SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"

Jorge Luiz Bezerra - Oficial De Cartório
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
263.0,SE,RJ,3304904.0,SÃO GONÇALO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - São Gonçalo  ,(21)3119-0214,waleskasantos@pcivil.rj.gov.br ,Avenida Dezoito do forte 578,Mútua ,24460-005,Waleska dos Santos Garcez.,NÃO INFORMADO,24h.,CONFERIDO,AGOSTO,2014-08-20T00:00:00Z,2007-01-07T00:00:00Z,2007.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer violência onde a mulher seja a vítima.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO,NÃO,SIM,NÃO,SIM,É compartilhada com a 72º Delegacia de Policia .,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,Recebem periodicamente capacitação sobre a lei Maria da Penha.,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"
Valdéia Pimentel - Agente de Polícia
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
264.0,SE,RJ,3302403.0,MACAÉ,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,Núcleo de Atendimento à Mulher - 123ª Delegacia de Polícia Civil - Macaé  ,"(22)2759-3549 
(22)2791-4019  ",NÃO INFORMADO,"Rua São João, nº 35",Centro,27913-070,Felipe Poeys Lima e Victor de Azevedo Moreira,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 20h.",ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,NÃO INFORMADO,2009.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"
Cleuza Maria Pires de Carvalho Castro - Assistente Administrativa
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
265.0,SE,RJ,3303906.0,PETRÓPOLIS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,Núcleo de Atendimento a Mulher (NUAM) - 105ª Delegacia de Polícia Civil - Petrópolis ,(24)2248-7808 Fax:(24)2291-0877,NÃO INFORMADO,"Avenida Barão do Rio Branco, s/nº",Retiro,25600-000,Alexandre Viehe e Claudio Teixeira Batista,NÃO INFORMADO,De segunda a sábado de 8h às 18h.,ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,2012-03-05T00:00:00Z,2012.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Érika Maria Gorges Reivinger - Inspetora,PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
266.0,SE,RJ,3303302.0,NITERÓI,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Niterói  ,(21)2717-0558 /(21)2717-0726/(21)2719-3773            Fax:(21)2717-0900,deam76atend@pcivil.rj.gov.br / rosemberg@pcivil.rj.gov.br ,"Avenida Ernani do Amaral Peixoto, nº 577",Centro,22735-130,Alriam Miranda Fernandes,(21)2719-3773,24h.,ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,NÃO INFORMADO,2011.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,Qualquer outro tipo de violência contra mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"
Alriam Miranda Fernandes - Delegada Titular
",PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
267.0,SE,RJ,3300407.0,BARRA MANSA,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,Núcleo de Atendimento a Mulher (NUAM) - 90ª Delegacia de Polícia Civil - Barra Mansa,(24)3328-4863 / (24)3326-0982 ,lpinto@pcivil.rj.gov.br ,Rua Domingos Mariano s/nº,Centro,27345-310,Ronaldo Aparecido Ferreira Brito,(24)3322 -1249 ,24h,CONFERIDO,AGOSTO,2014-08-20T00:00:00Z,2012-05-22T00:00:00Z,2012.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SIM,SIM,NÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Raquel de Souza - Inspetora,PATRICIA DIAS,2014-08-29T00:00:00Z,,,,,,,,
268.0,SE,RJ,3305802.0,TERESÓPOLIS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS, Núcleo de Acolhimento à Mulher Vítima de Violência (NAM) - Teresópolis,(21)3642-3793 / (21)2742-1038 – Secretaria da Mulher   ,NÃO INFORMADO,"Avenida Lucio Meira, nº 357 – Referencia: Antigo fórum",Várzea ,25950-000,Patricia Carvalho dos Santos ,NÃO INFORMADO,"de segunda a sexta-feira, das 9h às 18h
",ALTERADO - DADOS,SETEMBRO,2014-09-15T00:00:00Z,NÃO INFORMADO,2008.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,Investiga qualquer outro crime de violência contra mulher.,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,No momento o NAM está funcionando na Secretaria Municipal dos Direitos da Mulher com data prevista de mudança para a Delegacia Civil em Dezembro/2014.,SIM,SIM,SIM,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO, Patricia Carvalho dos Santos – Coordenadora dia 15/9/2014,PATRICIA DIAS,2014-09-19T00:00:00Z,,,,,,,,
269.0,SE,RJ,3301009.0,CAMPOS DOS GOYTACAZES,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento a Mulher – Campos dos Goytacazes,(22)2738-1334 Fax: (22)2738-1473,NÃO INFORMADO,"Rua Barão de Miracema, nº 231  - Referência : no mesmo prédio da 134º Delegacia ",Centro ,28034-301,Dra Ana Paula de Oliveira Carvalho ,NÃO INFORMADO,24h,INSERIDO,AGOSTO,2014-08-15T00:00:00Z,2014-06-06T00:00:00Z,2014.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,NÃO,SIM,NÃO,NÃO,COMPLEMENTO DA RESPOSTA 4.8 – Tem scanner ,SIM,SIM,SIM,NÃO,SIM,SIM,NÃO,SIM,SIM,SIM,COMPLEMENTO DA RESPOSTA 5.1 – A DEAM  e a 134ª Delegacia funcionam no mesmo prédio mais em andares separados.  ,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Lenin Moura Bragança -Inspetor de Polícia - dia 15/08/2014,LÍGIA SILVA,2014-08-29T00:00:00Z,,,,,,,,
270.0,SE,RJ,3300704.0,CABO FRIO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Cabo Frio,"(22)2648-9378 
(22)2648-9976 ",deamcf@gmail.com,"Rua Teixeira e Souza, s/nº ",Braga,28909-190,Claudia Márcia Garrido Rodrigues Nogueira ,(22)2648-9976,24h.,INSERIDO,SETEMBRO,2014-09-21T00:00:00Z,2013-09-09T00:00:00Z,2013.0,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,"Investiga qualquer outro crime de violência contra mulher, atos infracionais praticados por adolescentes.",SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Claudia Márcia Garrido Rodrigues Nogueira - Delegada Titular,PATRICIA DIAS,2014-09-26T00:00:00Z,,,,,,,,
271.0,NE,RN,2402006.0,CAICÓ,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Caicó,(84)3421-6040  Fax: (84)3421-6040 ,deam@pcrn.gov.br,"Rua Manoel Avelino da Costa, nº 26",Castelo Branco,59300-000,Ana Paula Diniz Lima,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 18h.",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,2004.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,"Investiga qualquer outro tipo de violência contra a mulher; crimes relacionados a crianças e adolescentes do sexo feminino e mulheres idosas.
",SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Ana Paula Diniz Lima - Delegada Titular - Dia 13/8/14,PATRICIA DIAS,2014-08-28T00:00:00Z,,,,,,,,
